name,Location,Latitude,Longitude,link
Gyomu Koide,"857-1 Inokuchi Shinden, Uonuma-shi, Niigata-ken, 946-0076 Japan",37.227983,138.973863,https://www.halal-navi.com/place/gyomu-koide/n85v4q65
Yamato cupid,"1153-1 Urasa, Minamiuonuma-shi, Niigata-ken, 949-7302 Japan",37.165533,138.925363,https://www.halal-navi.com/place/yamato-cupid/4qxnpw7x
業務スーパー,"2 Chome-20-１０ Iwadokita, Komae-shi, Tōkyō-to, 201-0004 Japan",35.636256,139.585895,https://www.halal-navi.com/place/業務スーパー/6n59n2yx
World Spices & Halal Meat mart,"6-58 Izumichō, Kashiwa, Chiba, 277-0022 Japan",35.858192,139.968316,https://www.halal-navi.com/place/world-spices-halal-meat-mart/8rxrpz2x
akhihabara,"Chiyoda City, Tokyo, 101-0021 Japan",35.700782,139.771782,https://www.halal-navi.com/place/akhihabara/765p9qnx
don quijote ginza honkan,"Minato City, Tokyo, 105-0004 Japan",35.66686,139.762193,https://www.halal-navi.com/place/don-quijote-ginza-honkan/qvx496y5
Don Quijote Kasai,"Edogawa City, Tokyo, 134-0081 Japan",35.6694222854,139.863767289,https://www.halal-navi.com/place/don-quijote-kasai/qv5492yx
Don Quijote Kasai,"Edogawa City, Tokyo, 134-0081 Japan",35.6694222854,139.863767289,https://www.halal-navi.com/place/don-quijote-kasai/62x67nw5
MEGA Don Quijote (MEGAドン・キホーテ 東名川崎店),"宮前区馬絹2-1-1, Kawasaki, Kanagawa, 216-0035 Japan",35.5824985261,139.591637767,https://www.halal-navi.com/place/mega-don-quijote-megaドン-キホーテ-東名川崎店/76xp7vn5
MEGA Don Quijote (MEGAドン・キホーテ 三郷店),"さつき平1-1-1, Misato, Saitama, 341-0021 Japan",35.8527554913,139.867204693,https://www.halal-navi.com/place/mega-don-quijote-megaドン-キホーテ-三郷店/qv5438yx
Don Quijote Mega Shibuya,"Shibuya City, Tokyo, 150-0042 Japan",35.660361,139.697776,https://www.halal-navi.com/place/don-quijote-mega-shibuya/62x68wwx
MEGA Don Quijote Tachikawa,"2 Chome-18-18 Akebonochō, Tachikawa, Tokyo, 190-0012 Japan",35.700425,139.415985,https://www.halal-navi.com/place/mega-don-quijote-tachikawa/8rx32495
Don Quijote Ginza,"8 Chome-10 Ginza, Minato City, Tokyo, 105-0004 Japan",35.666852,139.762296,https://www.halal-navi.com/place/don-quijote-ginza/n8xv6n6x
DON QUIJOTE,"Toyohashi, Aichi, 441-8061 Japan",34.743475,137.372404,https://www.halal-navi.com/place/don-quijote/4q5nn675
MEGA DON QUIJOTE,"Hamamatsu, Shizuoka, 432-8052 Japan",34.691935,137.713561,https://www.halal-navi.com/place/mega-don-quijote/qpx2nprx
MEGA Don Quijote Motoyawata,"4 Chome-9-1 Minamiyawata, Ichikawa, Chiba, 272-0023 Japan",35.719402,139.925984,https://www.halal-navi.com/place/mega-don-quijote-motoyawata/6nx973yx
MEGA Don Quijote Ōmori-San'nō,"3 Chome-6-3 Sanno, Ota City, Tokyo, 143-0023 Japan",35.583356,139.723482,https://www.halal-navi.com/place/mega-don-quijote-ōmori-sannō/6yxw722x
MEGA DON QUIJOTE,"Narita, Chiba, 286-0029 Japan",35.793266,140.323198,https://www.halal-navi.com/place/mega-don-quijote/yvxz7n45
MEGA DON QUIJOTE,"kabukicho, Shinjuku City, Tokyo, 160-0021 Japan",35.693776,139.701787,https://www.halal-navi.com/place/mega-don-quijote/w35y7qv5
MEGA Don Quijote Kawasaki,"1 Chome-44-1 Shinmeicho, Saiwai Ward, Kawasaki, Kanagawa, 212-0022 Japan",35.539783,139.689035,https://www.halal-navi.com/place/mega-don-quijote-kawasaki/67xqzq75
Mega Don Quijote Nago,"Nago, Okinawa, 905-0019 Japan",26.607963,127.983483,https://www.halal-navi.com/place/mega-don-quijote-nago/8r5r6q25
MEGA DON QUIJOTE JOETSU,"Joetsu, Niigata, 943-0173 Japan",37.14505,138.261604,https://www.halal-navi.com/place/mega-don-quijote-joetsu/9zx87n65
Roppongi,"Minato City, Tokyo, 106-0032 Japan",35.662429,139.734647,https://www.halal-navi.com/place/roppongi/625676wx
hiroshima hatchobori,"Naka-ku, Hiroshima, 730-0034 Japan",34.391174,132.46232,https://www.halal-navi.com/place/hiroshima-hatchobori/6y5w7w25
MEGA Don Quijote,"Kanazawa, Ishikawa, 920-0333 Japan",36.6014343279,136.613900252,https://www.halal-navi.com/place/mega-don-quijote/n8xv6w6x
MEGA Don Quijote Kanazawa,"Kanazawa, Ishikawa, 921-8043 Japan",36.550518476,136.631798632,https://www.halal-navi.com/place/mega-don-quijote-kanazawa/4q5nn975
Don Quijote,"Komatsu, Ishikawa, 923-0034 Japan",36.4203848546,136.475676969,https://www.halal-navi.com/place/don-quijote/qpx2nqrx
Don Quijote,"Nagaoka, Niigata, 940-0861 Japan",37.4585920548,138.876949064,https://www.halal-navi.com/place/don-quijote/6nx976yx
Don Quijote,"Nagaoka, Niigata, 940-2122 Japan",37.4475216799,138.799346387,https://www.halal-navi.com/place/don-quijote/yvxz7r45
MEGA DON QUIJOTR,"Joetsu, Niigata, 943-0173 Japan",37.14505,138.261604,https://www.halal-navi.com/place/mega-don-quijotr/8r5r6r25
Don Quijote Nara shop,"Kashiwagicho, Nara, 630-8031 Japan",34.6702213541,135.799508169,https://www.halal-navi.com/place/don-quijote-nara-shop/w3xy7vvx
Don Quijote,"Tenri, Nara, 632-0071 Japan",34.5955299172,135.824521109,https://www.halal-navi.com/place/don-quijote/675qz97x
MEGA Don Quijote,"Sakurai, Nara, 633-0067 Japan",34.5208405974,135.825023353,https://www.halal-navi.com/place/mega-don-quijote/79x77v2x
Don Quijote,"Kashiba, Nara, 639-0265 Japan",34.5622070392,135.701083839,https://www.halal-navi.com/place/don-quijote/8r53279x
Don Quijote,"Hachinohe, Aomori, 031-0801 Japan",40.5219277263,141.503377184,https://www.halal-navi.com/place/don-quijote/n85v6765
MEGA DON QUIJOTE,"Kashiwazaki, Niigata, 945-0033 Japan",37.368154,138.579059,https://www.halal-navi.com/place/mega-don-quijote/9zx87965
Don Quijote Hirosaki Shop,"Hirosaki, Aomori, 036-8084 Japan",40.5963200411,140.506491959,https://www.halal-navi.com/place/don-quijote-hirosaki-shop/4qxnn87x
Don Quijote,"Chuo-ku, Chiba, 260-0007 Japan",35.6198269969,140.128382966,https://www.halal-navi.com/place/don-quijote/qp52n7r5
Don Quijote,"Fuefuki, Yamanashi, 406-0032 Japan",35.643159229,138.624163605,https://www.halal-navi.com/place/don-quijote/765p96nx
Don Quijote,"Chiyoda City, Tokyo, 101-0021 Japan",35.7007821937,139.771781601,https://www.halal-navi.com/place/don-quijote/qvx49zy5
Don Quijote Ginza,"Minato City, Tokyo, 105-0004 Japan",35.66686027,139.762193039,https://www.halal-navi.com/place/don-quijote-ginza/62567rwx
Don Quijote Roppongi,"Minato City, Tokyo, 106-0032 Japan",35.66242871,139.734647423,https://www.halal-navi.com/place/don-quijote-roppongi/6y5w7625
DON QUIJOTE,"Minato City, Tokyo, 108-0071 Japan",35.6370203301,139.724588469,https://www.halal-navi.com/place/don-quijote/w3xy7yvx
Don Quijote Ichihara shop,"Chuo-ku, Chiba, 260-0825 Japan",35.5520559843,140.124298967,https://www.halal-navi.com/place/don-quijote-ichihara-shop/6n597vy5
Don Quijote Inage Naganuma shop,"Inage-ku, Chiba, 263-0005 Japan",35.6591876236,140.119160526,https://www.halal-navi.com/place/don-quijote-inage-naganuma-shop/yv5z7q4x
Mega Don Quijote Motoyawata,"Ichikawa, Chiba, 272-0023 Japan",35.7194016225,139.925983809,https://www.halal-navi.com/place/mega-don-quijote-motoyawata/8rxr632x
Don Quijote,"Ichikawa, Chiba, 272-0133 Japan",35.6827629931,139.913846143,https://www.halal-navi.com/place/don-quijote/9z587y6x
Don Quijote Funabashi Minamiguchi,"Funabashi, Chiba, 273-0005 Japan",35.6989958132,139.985871166,https://www.halal-navi.com/place/don-quijote-funabashi-minamiguchi/76xp9rn5
Don Quijote,"Chuo-ku, Osaka, 542-0086 Japan",34.6692283924,135.500067696,https://www.halal-navi.com/place/don-quijote/qv5497yx
MEGA Don Quijote,"Yachiyo, Chiba, 276-0028 Japan",35.7311513426,140.118432976,https://www.halal-navi.com/place/mega-don-quijote/62x67zw5
Don Quijote Kashiwa Station Store,"Kashiwa, Chiba, 277-0005 Japan",35.8602262178,139.971317165,https://www.halal-navi.com/place/don-quijote-kashiwa-station-store/6yxw7y2x
MEGA Don Quijote,"Kashiwa, Chiba, 277-0081 Japan",35.8541173544,139.962013252,https://www.halal-navi.com/place/mega-don-quijote/w35y73v5
MEGA Don Quijote Yotsukaidou shop,"Yotsukaido, Chiba, 284-0043 Japan",35.6528766892,140.170029625,https://www.halal-navi.com/place/mega-don-quijote-yotsukaidou-shop/67xqz775
MEGA Don Quijote Kanazawa,"Kanazawa, Ishikawa, 921-8043 Japan",36.550518476,136.631798632,https://www.halal-navi.com/place/mega-don-quijote-kanazawa/79577r25
MEGA Don Quijote Kanazawa,"Kanazawa, Ishikawa, 921-8043 Japan",36.550518476,136.631798632,https://www.halal-navi.com/place/mega-don-quijote-kanazawa/8rx32y95
Platinum Don Quijote Shirokanedai,"Minato City, Tokyo, 108-0071 Japan",35.6367898057,139.724430554,https://www.halal-navi.com/place/platinum-don-quijote-shirokanedai/675qzy7x
Don Quijote Asakusa,"Taito City, Tokyo, 111-0032 Japan",35.7139075004,139.793032072,https://www.halal-navi.com/place/don-quijote-asakusa/79x7722x
Don Quijote Kyōto Avanti Store,"Minami-ku, Kyoto, 601-8003 Japan",34.983429402,135.75997375,https://www.halal-navi.com/place/don-quijote-kyōto-avanti-store/8r532n9x
Don Quijote Ueno,"Bunkyo City, Tokyo, 113-0034 Japan",35.7080373025,139.770923965,https://www.halal-navi.com/place/don-quijote-ueno/n85v6y65
Don Quijote Machiya,"Arakawa City, Tokyo, 116-0001 Japan",35.7522416714,139.786651433,https://www.halal-navi.com/place/don-quijote-machiya/4qxnnv7x
MEGA Don Quijote Kan-Nana Umejima,"Adachi City, Tokyo, 121-0011 Japan",35.7784261101,139.805056415,https://www.halal-navi.com/place/mega-don-quijote-kan-nana-umejima/qp52nvr5
Don Quijote Takenotsuka,"Adachi City, Tokyo, 121-0813 Japan",35.7947852051,139.79439497,https://www.halal-navi.com/place/don-quijote-takenotsuka/6n597zy5
Don Quijote Kawaguchi Araijuku shop,"Kawaguchi, Saitama, 333-0833 Japan",35.8410708921,139.734154902,https://www.halal-navi.com/place/don-quijote-kawaguchi-araijuku-shop/yv5z7p4x
Don Quijote,"Katsushika City, Tokyo, 125-0062 Japan",35.7467685902,139.846299067,https://www.halal-navi.com/place/don-quijote/8rxr6y2x
Don Quijote la Park Mizue,"Edogawa City, Tokyo, 132-0011 Japan",35.6927661753,139.896689057,https://www.halal-navi.com/place/don-quijote-la-park-mizue/9z58786x
Don Quijote,"Otaru, Hokkaido, 047-0032 Japan",43.1977942092,140.995084159,https://www.halal-navi.com/place/don-quijote/6yxw7q2x
Mega Don Quijote Hakodate Shop,"Hakodate, Hokkaido, 041-0806 Japan",41.8137055084,140.756483898,https://www.halal-navi.com/place/mega-don-quijote-hakodate-shop/w35y7nv5
MEGA Don Quijote,"Muroran, Hokkaido, 050-0074 Japan",42.3539286618,141.017504744,https://www.halal-navi.com/place/mega-don-quijote/67xqz875
MEGA Don Quijote,"Asahikawa, Hokkaido, 070-0871 Japan",43.7987211726,142.377751842,https://www.halal-navi.com/place/mega-don-quijote/8rx32995
MEGA Don Quijote Nishiobihiro shop,"Obihiro, Hokkaido, 080-2471 Japan",42.9115739143,143.143469878,https://www.halal-navi.com/place/mega-don-quijote-nishiobihiro-shop/n8xv646x
Don Quijote Kushiro,"Kushiro-gun, Hokkaido, 088-0614 Japan",43.0094494157,144.413979985,https://www.halal-navi.com/place/don-quijote-kushiro/4q5nnp75
"Tomishiro Products Co.,ltd.","Madokoro, Oita, 870-0268 Japan",33.2410183731,131.720020808,https://www.halal-navi.com/place/tomishiro-products-co-ltd/6nx97nyx
Uosho,"Japan, Taitō-ku, Tōkyō-to, 111-0032 Japan",35.7200346,139.7949468,https://www.halal-navi.com/restaurant/uosho/3x1lw9duovl7yqr6
Akihabara Star Doner Kebab take-away,"Soto-Kanda 1-8-10 Bauhaus building first floor, Chiyoda, Tokyo, 101-0021 Japan",35.6990767,139.7703731,https://www.halal-navi.com/restaurant/akihabara-star-doner-kebab-take-away/dl8q472nu5g7xm23
Indian Restaurant Sitara,"Toyama-shi, Toyama-ken, 930-0004 Japan",36.6970303,137.2159459,https://www.halal-navi.com/restaurant/indian-restaurant-sitara/9voyj5eu840jx64q
Gajalu,"Inage-ku, Yayoicho, 4−1, Chiba, Chiba, 263-0022 Japan",35.6278093,140.1035063,https://www.halal-navi.com/restaurant/gajalu/v8m96wdmur5wrodk
Tandoori,"Inage-ku, Yayoi-cho 2-21 Onuma Building 1F, Chiba, Chiba, 263-0022 Japan",35.6156117,140.1113408,https://www.halal-navi.com/restaurant/tandoori/l49q3w05u92j2on6
Lumbini,"Chuo Ward, 2-7-15 Fujimi, Enomoto Building 2F, Chiba, Chiba, 260-0015 Japan",35.6101257,140.1173973,https://www.halal-navi.com/restaurant/lumbini/dl8q472nu2n7xm23
ASIA CURRY HOUSE (アジアカレーハウス),"3-9-24, Kotobashi, Sumida-ku, Tōkyō-to, 130-0022 Japan",35.6945472,139.8136901,https://www.halal-navi.com/restaurant/asia-curry-house-アジアカレーハウス/qx0kj6eukrv7le6o
Milet,"Villafore 101, 299-5 Chinami-cho, Mito, Ibaraki, 310-0851 Japan",36.3609156,140.4540762,https://www.halal-navi.com/restaurant/milet/d84q9wz2u0qw26kz
Hararuya Cafe,"24-3-17 Shinden, Matsudo, Chiba, 270-2241 Japan",35.7897906,139.9251571,https://www.halal-navi.com/restaurant/hararuya-cafe/x34kmjx3u1pj51l9
Rice Terrace Cafe,"1501-1 Kuwata, Misaki-machi, Isumi, Chiba, 299-4504 Japan",35.2976559,140.3504097,https://www.halal-navi.com/restaurant/rice-terrace-cafe/dlm5r7vxu24w3p0e
Chiran Paradise,"Chiran chou kouri 17853-1, Minamikyushu, Kagoshima, 897-0302 Japan",31.387231,130.4770912,https://www.halal-navi.com/restaurant/chiran-paradise/z8ly4j48u9ew06xq
Nan Master,"2-7 Nanaban-cho, Minato, Nagoya, Aichi, 455-0001 Japan",35.117144,136.887252,https://www.halal-navi.com/restaurant/nan-master/lekr47l5u1yw3yo2
New Ali Baba,"Yokohama-shi, Kanagawa-ken, 224-0045 Japan",35.5198089,139.5856701,https://www.halal-navi.com/restaurant/new-ali-baba/49q3w05updgj2on6
Madhina Isesaki,"Yanagihara-cho 1-1, Isesaki, Gunma, 372-0054 Japan",36.3357396,139.1994949,https://www.halal-navi.com/restaurant/madhina-isesaki/kpg81wr0um0wxyvd
Hai Shang Lou,"Tokoname-shi, Aichi-ken, 479-0881 Japan",34.8584184,136.8141321,https://www.halal-navi.com/restaurant/hai-shang-lou/ekr47l5u3ymw3yo2
Atiti(Motoyawata),"Minamiyawata 3-7-7 Naiku City Heights 102 (Motoyawata), Ichikawa, Chiba, 272-0023 Japan",35.7193832,139.9281616,https://www.halal-navi.com/restaurant/atiti-motoyawata/l49q3w05u39j2on6
Bawarchi,"Akabanenishi 1-7-1 , Kita, Tokyo, 115-0055 Japan",35.7770705,139.7190626,https://www.halal-navi.com/restaurant/bawarchi/ldqm0woxun2w5y21
Samrat Minami Aoyama,"Minamiaoyama 1-2-6 Toei Apato 1F, Minato-Ku, Tokyo, 107-0062 Japan",35.6714643,139.7260248,https://www.halal-navi.com/restaurant/samrat-minami-aoyama/o8kv713uo9mw15mz
Cafe Enak,"14-11 Ogimachi, Ebina-shi, Kanagawa-ken, 243-0436 Japan",35.4549825,139.3903161,https://www.halal-navi.com/restaurant/cafe-enak/np537nlu6mvjlor9
Nemaste,"Matsuyama-shi, Ehime-ken, 790-0905 Japan",33.83897,132.7900286,https://www.halal-navi.com/restaurant/nemaste/9voyj5eu895jx64q
Famille Osaka University Suita Campus,"Suita, Osaka, 565-0871 Japan",34.8220139,135.5244676,https://www.halal-navi.com/restaurant/famille-osaka-university-suita-campus/o8kv713uoelw15mz
Salam Kebab,"Yokohama-shi, Kanagawa-ken, 223-0052 Japan",35.5402513,139.6422131,https://www.halal-navi.com/restaurant/salam-kebab/34kmjx3u5y5j51l9
Cafe Utoku Machida,"Kanai-cho 2070-1, Machida, Tokyo, 195-0071 Japan",35.5756883,139.4691378,https://www.halal-navi.com/restaurant/cafe-utoku-machida/dlm5r7vxuy0w3p0e
Samrat Curry house Takanawaten,"Fujinami Bldg.1F, 1-2-1 Takanawa, Minato-Ku, Tokyo, 108-0074 Japan",35.6444671,139.7352754,https://www.halal-navi.com/restaurant/samrat-curry-house-takanawaten/6ro87q5up4y7xdk5
Cafe Indi,"Itō-shi, Shizuoka-ken, 414-0002 Japan",34.973489,139.094067,https://www.halal-navi.com/restaurant/cafe-indi/pvkew8du3zejn9gr
Mega Kebab Hiratsuka,"Beniya-cho 10-13, Hiratsuka, Kanagawa, 254-0043 Japan",35.3290757,139.3481039,https://www.halal-navi.com/restaurant/mega-kebab-hiratsuka/kpg81wr0uo1wxyvd
Teppan Dining SUN,"Sano-shi, Tochigi-ken, 327-0846 Japan",36.3148294,139.578562,https://www.halal-navi.com/restaurant/teppan-dining-sun/pg81wr0ukl8wxyvd
devi nan house,"Akita-shi, Akita-ken, 010-0854 Japan",39.7240898,140.132441,https://www.halal-navi.com/restaurant/devi-nan-house/49q3w05uo6zj2on6
チシティ,"多賀町3-5-1, Takamatsu-shi, Kagawa-ken, 760-0063 Japan",34.3372409,134.0645476,https://www.halal-navi.com/restaurant/チシティ/8m96wdmug5qwrodk
Bandoutarou ばんどう太郎 総本店),"長井戸297-1, Sashima-gun, Ibaraki-ken, 306-0404 Japan",36.1232744,139.8007308,https://www.halal-navi.com/restaurant/bandoutarou-ばんどう太郎-総本店/np537nlu6pkjlor9
Poon Hill,"2-10-2 Takajoujichouhigashi Takamatsucho, Miyagi, Miyagi, 981-0215 Japan",38.3824021,141.0704876,https://www.halal-navi.com/restaurant/poon-hill/r9650jkqulxjke4q
Warung Seminyak,"28-34 Sakaibashicho, Neyagawa, Osaka, 572-0018 Japan",34.7761861,135.6352434,https://www.halal-navi.com/restaurant/warung-seminyak/qx0kj6euvx07le6o
New Maharaja,"374−1, Kaminomoto, Higashimatsuyama, Saitama, 355-0075 Japan",36.0285803,139.3928076,https://www.halal-navi.com/restaurant/new-maharaja/no8kv713u6nw15mz
Tokodai Cafeteria (Ookayama Campus),"Ookayama 2-12-1, Meguro, Tokyo, 152-8550 Japan",35.6051229,139.6835302,https://www.halal-navi.com/restaurant/tokodai-cafeteria-ookayama-campus/d84q9wz2u3mw26kz
Kick Back Cafe,"Parksquare Musashino first floor, 2-11-1 Wakabacho, Chofu, Tokyo, 182-0003 Japan",35.6592559,139.5874499,https://www.halal-navi.com/restaurant/kick-back-cafe/6np537nluxejlor9
Halal Kebab,"2 Chome-44 Kuramotochō, Tokushima-shi, Tokushima-ken, 770-0042 Japan",34.0772714,134.5177911,https://www.halal-navi.com/restaurant/halal-kebab/dqm0woxul9xw5y21
Cafe Marhaban,"天王台2-1-1, Tsukuba-shi, Ibaraki-ken, 305-0006 Japan",36.1112739,140.1013564,https://www.halal-navi.com/restaurant/cafe-marhaban/8ly4j48uo0ow06xq
Nile Pakistan Restaurent,"Niigata-shi, Niigata-ken, 950-3303 Japan",37.965994,139.225045,https://www.halal-navi.com/restaurant/nile-pakistan-restaurent/2dn1jmgugzej9340
Kyukamura Hiruzen Kogen,"Kami-Fukuda, Hiruzen, Maniwa-shi, Okayama-ken, 717-0602 Japan",35.2940086,133.6312436,https://www.halal-navi.com/restaurant/kyukamura-hiruzen-kogen/3x1lw9du6o07yqr6
Habibie,"6-11-37 Hakozaki, Higashi-ku, Fukuoka, Fukuoka, 812-0053 Japan",33.6238965,130.421785,https://www.halal-navi.com/restaurant/habibie/dlm5r7vxu35w3p0e
Spicy India Tsuchihashi,"Kawasaki-shi, Kanagawa-ken, 216-0005 Japan",35.6026618,139.5485186,https://www.halal-navi.com/restaurant/spicy-india-tsuchihashi/0ry1wemuo2ljpmqk
Spicy India Shibokuhoncho,"Kawasaki-shi, Kanagawa-ken, 216-0031 Japan",35.6006726,139.5810098,https://www.halal-navi.com/restaurant/spicy-india-shibokuhoncho/9650jkqu535jke4q
Al-Amin,"2F1-7-5 Monzennakacho, Koto, Tokyo, 135-0048 Japan",35.6727688,139.7945265,https://www.halal-navi.com/restaurant/al-amin/6pvkew8du2ljn9gr
Yıldız Turkish Restaurant,"Setagaya-ku, Tōkyō-to, 157-0077 Japan",35.5625945,139.718043,https://www.halal-navi.com/restaurant/yıldız-turkish-restaurant/ekr47l5u3z8w3yo2
Starbucks (Starbucks Coffee TSUTAYA 大崎駅前店),"大崎2-10-1, Shinagawa-ku, Tōkyō-to, 141-0032 Japan",35.6175082,139.7287331,https://www.halal-navi.com/restaurant/starbucks-starbucks-coffee-tsutaya-大崎駅前店/84q9wz2ue84w26kz
Ruchi Restaurant,"Sashima-gun, Ibaraki-ken, 306-0433 Japan",36.1110531,139.798502,https://www.halal-navi.com/restaurant/ruchi-restaurant/34kmjx3u5prj51l9
Spicy India Miyazakidai,"Kawasaki-shi, Kanagawa-ken, 216-0033 Japan",35.5869655,139.5941204,https://www.halal-navi.com/restaurant/spicy-india-miyazakidai/6ro87q5u9x27xdk5
Spicy India Tamapalaza,"Yokohama-shi, Kanagawa-ken, 225-0002 Japan",35.5777503,139.5552194,https://www.halal-navi.com/restaurant/spicy-india-tamapalaza/dqm0woxu134w5y21
Sobe’s Cafe,"Yamanokami 578 - 4, Hanamaki, Iwate, 025-0024 Japan",39.360137,141.111447,https://www.halal-navi.com/restaurant/sobe-s-cafe/kpg81wr0uxrwxyvd
アボカドダイニング&カトマンズフカバー,"Toshima-ku, Tōkyō-to, 170-0002 Japan",35.7306872,139.7412587,https://www.halal-navi.com/restaurant/アボカドダイニング-カトマンズフカバー/84q9wz2um9ow26kz
Starbucks (Starbucks Coffee 安城篠目店),"篠目町肥田59-1, Anjō-shi, Aichi-ken, 446-0073 Japan",34.9790737,137.065603,https://www.halal-navi.com/restaurant/starbucks-starbucks-coffee-安城篠目店/qx0kj6eu3817le6o
ＧＥＮＪＩ,"Ozakicho, 510-1, Hannan-shi, Osaka, 599-0202 Japan",34.356891,135.248408,https://www.halal-navi.com/restaurant/ｇｅｎｊｉ/e6l9jgeuqyow0qd4
The Kebap,"Japan, 〒001-0012 Hokkaidō, Sapporo-shi, Sapporo-shi, Hokkaidō, 001-0012 Japan",43.0751997,141.3481656,https://www.halal-navi.com/restaurant/the-kebap/0ry1wemumlnjpmqk
Hokkaiwasho NAKAJIMA (Hotel Mystays Premier),"2 Chome-2-10 Minami 9 Jōnishi, Sapporo-shi, Hokkaidō, 064-0809 Japan",43.049567,141.356987,https://www.halal-navi.com/restaurant/hokkaiwasho-nakajima-hotel-mystays-premier/pg81wr0u4xkwxyvd
Chinese Dining KOKAKU (Sapporo Grand Hotel),"Japan, Sapporo-shi, Hokkaidō, 060-0001 Japan",43.0629089,141.3507717,https://www.halal-navi.com/restaurant/chinese-dining-kokaku-sapporo-grand-hotel/qxy3wydungpwnpkm
Garden Dining WARAKU (Sapporo Grand Hotel),"Japan, Sapporo-shi, Hokkaidō, 060-0001 Japan",43.0629089,141.3507717,https://www.halal-navi.com/restaurant/garden-dining-waraku-sapporo-grand-hotel/9voyj5eu3zljx64q
Mohamed,"Matsuyama-shi, Ehime-ken, 791-8043 Japan",33.8133987,132.714942,https://www.halal-navi.com/restaurant/mohamed/84q9wz2umzew26kz
Northern Terrace Dinner (Sapporo Grand Hotel),"4 Chome Kita 1 Jōnishi, Sapporo-shi, Hokkaidō, 060-0001 Japan",43.0629089,141.3507717,https://www.halal-navi.com/restaurant/northern-terrace-dinner-sapporo-grand-hotel/ekr47l5umg6w3yo2
Sariraya Halal Restaurant,"Nishio-shi, Aichi-ken, 445-0802 Japan",34.9002479,137.0607342,https://www.halal-navi.com/restaurant/sariraya-halal-restaurant/2dn1jmgugmzj9340
India Curry MIRCH,"20 Chome-1-16 Minami 5 Jōnishi, Sapporo-shi, Hokkaidō, 064-0805 Japan",43.0521823,141.3278376,https://www.halal-navi.com/restaurant/india-curry-mirch/np537nlun2yjlor9
Fukuyama Brewering Direct Sales Shop,"2 Chome-4-1 Naebochō, Sapporo-shi, Hokkaidō, 065-0043 Japan",43.0724723,141.3834917,https://www.halal-navi.com/restaurant/fukuyama-brewering-direct-sales-shop/lm5r7vxu9pew3p0e
IKI Laboratory,"Japan, 〒060-0061 Hokkaidō, Sapporo-shi, Sapporo-shi, Hokkaidō, 060-0061 Japan",43.0581397,141.3499199,https://www.halal-navi.com/restaurant/iki-laboratory/pg81wr0u4k2wxyvd
